TxID,DeviceID,Timestamp,Type,PacketSize,ResponseTime,EnergyUsed,Uptime,Label
35903,1084,5/4/2025 1:32,4,554,50,0.956343233,100,valid
35904,2004,5/4/2025 5:26,2,72,80,1.952860358,95,valid
35905,2333,5/4/2025 2:51,4,503,23,1.19870606,95,valid
35906,2419,5/3/2025 23:52,3,50,70,1.189698273,100,valid
35907,3883,5/3/2025 22:38,2,62,67,0.539741457,96,valid
35908,4491,5/3/2025 12:53,4,519,34,1.283143464,97,valid
35909,1963,5/3/2025 13:03,3,340,17,0.653408214,99,valid
35910,4987,5/4/2025 11:05,2,285,44,0.509942583,96,valid
35911,4143,5/4/2025 0:37,3,364,66,1.933448142,98,valid
35912,258,5/4/2025 6:09,4,524,40,1.867217508,99,valid
35913,4364,5/3/2025 13:44,3,486,76,0.201361814,99,valid
35914,4974,5/4/2025 7:36,3,598,37,1.14783931,98,valid
35915,1455,5/3/2025 18:02,3,68,23,1.537440246,96,valid
35916,2511,5/3/2025 21:31,3,180,23,0.70197164,95,valid
35917,4003,5/4/2025 4:03,3,249,71,1.93899816,99,valid
35918,4737,5/3/2025 14:27,3,586,51,1.031881194,100,valid
35919,1407,5/3/2025 13:02,1,258,53,0.781034043,99,valid
35920,2189,5/4/2025 1:29,2,202,38,1.805384785,97,valid
35921,942,5/3/2025 19:59,4,203,57,0.895104366,96,valid
35922,3707,5/4/2025 5:29,4,460,40,0.833011471,96,valid
35923,3115,5/4/2025 4:20,3,235,60,0.207390295,100,valid
35924,3168,5/3/2025 18:49,2,380,41,1.224240763,99,valid
35925,4563,5/3/2025 19:16,2,416,38,1.793912978,96,valid
35926,389,5/4/2025 5:28,4,356,40,0.919428472,96,valid
35927,1581,5/3/2025 21:21,2,389,23,0.581619569,99,valid
35928,4896,5/4/2025 2:07,3,394,75,1.13996191,98,valid
35929,598,5/4/2025 11:39,2,365,11,0.954197859,98,valid
35930,82,5/4/2025 11:52,3,264,78,1.648731227,100,valid
35931,426,5/4/2025 10:11,2,515,60,0.251167867,95,valid
35932,60,5/3/2025 15:25,4,141,11,0.647360896,97,valid
35933,536,5/3/2025 14:11,1,374,36,1.682777458,100,valid
35934,1897,5/3/2025 22:35,1,319,78,0.341699411,99,valid
35935,4567,5/4/2025 7:41,3,220,69,1.016350787,100,valid
35936,3858,5/4/2025 5:10,4,109,73,0.746320646,100,valid
35937,4437,5/4/2025 1:29,4,222,67,1.513480085,98,valid
35938,116,5/3/2025 20:01,4,266,16,0.335706202,98,valid
35939,20,5/4/2025 8:43,4,504,67,0.924998953,100,valid
35940,4761,5/4/2025 2:59,4,156,70,1.089624202,99,valid
35941,2188,5/4/2025 2:33,3,582,15,0.764343337,95,valid
35942,4834,5/4/2025 12:29,1,99,34,1.276486772,99,valid
35943,4970,5/4/2025 8:52,2,317,77,1.408121005,96,valid
35944,4478,5/3/2025 19:15,2,132,66,1.542202309,100,valid
35945,1280,5/4/2025 6:46,3,70,65,1.855975526,98,valid
35946,4481,5/4/2025 6:56,1,497,48,1.743972679,96,valid
35947,2407,5/3/2025 14:13,1,200,43,1.112640663,98,valid
35948,4007,5/3/2025 16:21,4,481,78,1.62797515,97,valid
35949,497,5/3/2025 16:47,1,399,79,0.643232318,100,valid
35950,3112,5/4/2025 10:21,1,148,38,1.628628612,97,valid
35951,2860,5/4/2025 8:26,3,518,28,0.325781087,97,valid
35952,3869,5/4/2025 6:28,1,410,42,0.817660263,95,valid
35953,2290,5/3/2025 20:46,4,125,48,1.695135234,96,valid
35954,27,5/4/2025 4:01,2,399,66,0.849716022,100,valid
35955,2927,5/3/2025 18:21,3,554,63,0.324405596,99,valid
35956,3268,5/4/2025 8:31,1,266,21,1.796236621,96,valid
35957,2867,5/4/2025 3:40,3,372,80,1.553633242,95,valid
35958,1152,5/4/2025 3:42,2,488,50,1.383191755,100,valid
35959,2182,5/3/2025 14:37,2,479,42,0.679730661,95,valid
35960,830,5/3/2025 14:52,4,330,50,0.228983795,96,valid
35961,517,5/4/2025 6:43,4,321,78,1.32074061,95,valid
35962,4374,5/3/2025 12:47,3,154,55,1.26563187,95,valid
35963,1423,5/3/2025 16:30,3,396,71,0.95395127,95,valid
35964,3818,5/3/2025 21:39,1,421,42,0.780880096,100,valid
35965,2832,5/3/2025 18:35,1,564,53,1.461181961,99,valid
35966,1028,5/4/2025 1:58,3,110,38,0.860554477,100,valid
35967,232,5/3/2025 19:49,3,115,69,1.477475404,96,valid
35968,825,5/4/2025 11:10,1,110,34,1.723085666,98,valid
35969,3307,5/4/2025 1:07,4,109,16,0.780591443,100,valid
35970,4257,5/4/2025 1:13,3,551,29,0.830573444,96,valid
35971,185,5/4/2025 7:16,2,368,23,0.84201671,97,valid
35972,1418,5/3/2025 16:09,4,383,43,1.793998791,97,valid
35973,4885,5/4/2025 5:45,2,436,16,1.204971522,97,valid
35974,1335,5/3/2025 19:29,4,102,57,1.155454209,100,valid
35975,4194,5/4/2025 9:40,4,492,48,0.212777091,99,valid
35976,2852,5/4/2025 8:59,2,231,78,0.201917787,96,valid
35977,2072,5/4/2025 9:01,3,171,79,0.235873557,99,valid
35978,1227,5/3/2025 13:14,3,492,57,0.672033484,99,valid
35979,3788,5/4/2025 3:40,4,474,14,1.835201071,99,valid
35980,1329,5/4/2025 10:48,2,137,59,0.728702936,99,valid
35981,3664,5/4/2025 2:33,2,597,10,1.912937418,96,valid
35982,4029,5/4/2025 1:48,1,456,75,0.318113075,99,valid
35983,2779,5/3/2025 23:56,3,62,78,0.48105839,98,valid
35984,3971,5/3/2025 15:42,4,450,17,1.737140822,98,valid
35985,2905,5/4/2025 2:54,4,115,34,0.790025166,95,valid
35986,272,5/3/2025 23:42,2,220,34,0.523997174,98,valid
35987,567,5/4/2025 12:10,2,342,27,1.741265299,99,valid
35988,4912,5/3/2025 13:23,1,599,64,1.600560623,96,valid
35989,4039,5/4/2025 11:00,4,406,32,0.679601174,95,valid
35990,2348,5/3/2025 16:50,1,94,38,0.454399388,99,valid
35991,2392,5/4/2025 10:51,2,567,16,1.867084868,98,valid
35992,2639,5/3/2025 18:43,2,195,35,1.960568663,98,valid
35993,317,5/3/2025 20:52,2,408,60,1.131833023,97,valid
35994,138,5/3/2025 22:33,4,75,35,0.893565219,99,valid
35995,2158,5/3/2025 19:52,3,467,64,1.406466599,95,valid
35996,4794,5/3/2025 19:52,2,105,21,0.671981434,100,valid
35997,3852,5/4/2025 6:44,3,584,14,1.561464082,99,valid
35998,1225,5/4/2025 8:47,3,147,58,1.921996283,95,valid
35999,4911,5/4/2025 9:55,2,482,18,1.529769714,98,valid
36000,26,5/3/2025 20:26,3,199,27,0.459916028,99,valid
36001,3530,5/4/2025 12:06,2,552,55,1.109614367,99,valid
36002,158,5/4/2025 7:38,4,592,72,1.168531203,98,valid
36003,2391,5/4/2025 3:56,2,81,32,0.789205345,96,valid
36004,4392,5/4/2025 0:58,4,70,11,1.830393479,100,valid
36005,3842,5/4/2025 0:38,1,131,33,1.922960125,100,valid
36006,4255,5/4/2025 8:07,4,360,65,1.202892288,97,valid
36007,3344,5/3/2025 16:51,2,492,80,1.279263699,99,valid
36008,2510,5/4/2025 4:21,2,202,68,0.714541754,98,valid
36009,2229,5/3/2025 21:34,1,561,11,1.822839169,100,valid
36010,782,5/4/2025 10:18,1,545,76,0.709739176,97,valid
36011,1765,5/3/2025 16:54,4,595,79,0.270246334,99,valid
36012,1708,5/4/2025 0:56,2,243,54,1.641653891,99,valid
36013,3523,5/3/2025 17:47,1,131,26,0.510356301,100,valid
36014,2121,5/4/2025 9:04,3,531,46,1.652988559,97,valid
36015,3387,5/3/2025 19:50,4,247,24,0.538438404,96,valid
36016,2859,5/4/2025 10:10,3,359,52,0.779277907,95,valid
36017,2557,5/3/2025 16:23,3,52,26,1.912775439,100,valid
36018,553,5/3/2025 23:57,2,50,63,1.055311826,97,valid
36019,4625,5/4/2025 3:04,2,257,17,0.814035801,99,valid
36020,3021,5/4/2025 8:50,1,371,46,0.609324167,96,valid
36021,76,5/3/2025 14:21,2,234,27,0.902382632,100,valid
36022,3276,5/4/2025 9:15,4,178,32,1.362278994,100,valid
36023,1465,5/3/2025 23:03,3,532,58,1.727874608,95,valid
36024,2755,5/4/2025 10:50,3,452,34,1.079540748,99,valid
36025,645,5/4/2025 11:56,4,256,69,0.819953727,98,valid
36026,150,5/4/2025 5:16,2,276,67,1.58914293,95,valid
36027,2662,5/4/2025 8:28,4,523,58,1.722070712,100,valid
36028,2634,5/4/2025 12:22,2,255,32,1.833415363,96,valid
36029,1041,5/4/2025 2:31,4,343,69,1.94787881,97,valid
36030,388,5/3/2025 13:01,3,241,38,1.236547944,97,valid
36031,1546,5/4/2025 6:21,3,202,39,1.164147345,100,valid
36032,742,5/3/2025 16:08,3,258,63,0.764639081,98,valid
36033,846,5/4/2025 1:00,4,508,46,0.245271961,97,valid
36034,4085,5/4/2025 5:09,2,135,23,0.329790911,95,valid
36035,2789,5/4/2025 7:12,2,551,27,0.231217515,95,valid
36036,4822,5/3/2025 16:48,4,493,40,1.030354528,95,valid
36037,1761,5/3/2025 18:35,4,137,19,1.937495512,96,valid
36038,567,5/3/2025 21:55,2,322,33,1.343793794,96,valid
36039,882,5/3/2025 17:10,2,564,14,0.878602123,99,valid
36040,3454,5/3/2025 22:40,1,122,43,0.416485473,98,valid
36041,1138,5/3/2025 20:26,3,401,64,0.880477769,95,valid
36042,3933,5/4/2025 12:28,2,456,79,1.443388196,96,valid
36043,2399,5/3/2025 18:08,2,423,41,0.98276004,97,valid
36044,421,5/4/2025 5:44,1,258,45,1.299176903,95,valid
36045,1756,5/3/2025 15:52,4,250,68,1.601509706,99,valid
36046,3392,5/3/2025 21:42,3,577,27,1.990590705,95,valid
36047,363,5/3/2025 14:00,4,190,35,1.873358288,95,valid
36048,4019,5/4/2025 8:46,2,339,72,1.063161441,100,valid
36049,1786,5/3/2025 14:26,3,242,52,1.245050195,98,valid
36050,10,5/3/2025 23:06,3,291,63,0.929382546,99,valid
36051,4685,5/3/2025 19:45,1,513,51,0.480255619,98,valid
36052,1601,5/3/2025 15:08,3,264,40,0.211121858,99,valid
36053,724,5/3/2025 16:49,1,304,26,0.331813662,95,valid
36054,3572,5/3/2025 13:47,2,398,66,1.960409868,97,valid
36055,3086,5/3/2025 22:57,4,322,39,1.230388101,100,valid
36056,2048,5/3/2025 18:24,2,555,15,0.904819304,100,valid
36057,2311,5/4/2025 3:25,2,142,32,0.439244182,100,valid
36058,3019,5/3/2025 19:22,2,435,69,1.260076763,97,valid
36059,4630,5/4/2025 8:15,2,415,70,0.883557421,98,valid
36060,443,5/3/2025 14:26,3,486,29,1.402891553,99,valid
36061,4273,5/4/2025 4:32,2,401,62,0.831850993,100,valid
36062,2897,5/4/2025 11:49,2,246,38,1.652501646,100,valid
36063,1169,5/4/2025 12:11,3,523,45,1.836888181,96,valid
36064,811,5/4/2025 12:41,4,535,64,0.467220397,97,valid
36065,2668,5/3/2025 22:17,4,428,73,1.579387018,96,valid
36066,4616,5/3/2025 16:29,4,170,23,1.509477224,97,valid
36067,3152,5/4/2025 9:27,4,108,33,1.484230569,96,valid
36068,2148,5/4/2025 3:54,2,170,73,0.841610038,96,valid
36069,3694,5/4/2025 1:08,4,267,33,0.263430228,95,valid
36070,3426,5/4/2025 6:38,3,328,76,1.612252808,96,valid
36071,3411,5/3/2025 19:33,3,273,29,0.892210337,96,valid
36072,4623,5/4/2025 11:48,4,415,79,1.084448806,98,valid
36073,2466,5/4/2025 4:15,3,371,30,1.114525733,98,valid
36074,2175,5/3/2025 22:53,4,82,38,0.585229278,99,valid
36075,3880,5/4/2025 5:47,1,402,28,0.605557175,96,valid
36076,2805,5/3/2025 20:56,2,323,28,1.701155257,95,valid
36077,3459,5/4/2025 2:58,2,144,46,1.987208805,100,valid
36078,1960,5/4/2025 2:07,3,336,12,1.315728362,96,valid
36079,4820,5/3/2025 15:01,1,376,21,1.376531628,96,valid
36080,951,5/4/2025 1:27,2,251,39,1.326881675,96,valid
36081,2825,5/3/2025 22:53,4,531,50,0.723194821,97,valid
36082,4597,5/4/2025 4:36,3,272,48,1.98146529,98,valid
36083,2771,5/4/2025 12:10,4,352,64,0.812949115,100,valid
36084,3676,5/3/2025 13:41,3,283,57,0.724169337,97,valid
36085,4949,5/3/2025 20:46,3,100,70,0.683286617,97,valid
36086,3473,5/4/2025 5:57,3,412,80,0.49312671,100,valid
36087,1645,5/3/2025 19:37,4,428,61,0.480709158,99,valid
36088,752,5/4/2025 10:00,1,567,37,1.842491127,100,valid
36089,2158,5/4/2025 10:50,1,95,68,1.313145187,98,valid
36090,4758,5/4/2025 0:58,3,425,59,0.281402716,95,valid
36091,3122,5/4/2025 6:59,3,321,41,0.44743533,99,valid
36092,2655,5/4/2025 9:10,1,431,24,1.882123894,100,valid
36093,3590,5/3/2025 13:35,2,95,13,1.341191059,100,valid
36094,3103,5/4/2025 4:09,4,246,49,1.108420547,97,valid
36095,4710,5/3/2025 13:38,4,330,70,1.934662905,100,valid
36096,2221,5/4/2025 5:52,2,390,80,1.865468372,95,valid
36097,2984,5/4/2025 0:18,3,156,58,1.937040312,96,valid
36098,1436,5/4/2025 5:12,3,361,24,1.007608205,95,valid
36099,706,5/3/2025 20:36,1,153,14,0.299023876,95,valid
36100,799,5/4/2025 6:14,3,64,45,0.520511326,100,valid
36101,3298,5/3/2025 19:15,1,59,13,0.645181938,98,valid
36102,1832,5/4/2025 10:47,4,401,50,1.705976247,98,valid
36103,3802,5/4/2025 9:36,4,479,55,1.912740642,98,valid
36104,353,5/3/2025 23:40,1,334,78,0.227938578,98,valid
36105,61,5/4/2025 4:29,2,273,50,1.01953861,96,valid
36106,1888,5/4/2025 7:29,3,229,80,0.957286638,96,valid
36107,4102,5/3/2025 21:25,2,526,28,0.202871794,99,valid
36108,4195,5/3/2025 15:45,2,457,73,0.599230024,96,valid
36109,3077,5/3/2025 17:43,1,390,48,1.539033157,95,valid
36110,626,5/3/2025 21:03,1,366,35,1.710548021,97,valid
36111,2092,5/3/2025 19:07,4,390,50,0.687793143,96,valid
36112,3684,5/3/2025 20:00,3,362,70,1.244077419,100,valid
36113,1484,5/4/2025 6:46,1,328,35,0.692972301,98,valid
36114,4786,5/3/2025 16:20,3,504,23,1.027194486,100,valid
36115,3957,5/4/2025 11:04,4,178,50,0.934895951,96,valid
36116,898,5/4/2025 2:22,1,510,17,0.267517513,98,valid
36117,4301,5/3/2025 19:04,1,450,33,1.704950289,96,valid
36118,1817,5/3/2025 18:32,4,440,29,0.654462799,98,valid
36119,2729,5/4/2025 12:32,2,249,80,1.905125772,95,valid
36120,4476,5/4/2025 11:34,1,445,39,1.225156895,97,valid
36121,1250,5/4/2025 7:08,2,322,30,0.840169459,98,valid
36122,1423,5/4/2025 1:22,2,491,26,0.812836458,96,valid
36123,4485,5/4/2025 8:36,3,51,58,0.228867646,98,valid
36124,487,5/4/2025 2:15,4,91,74,0.331274133,98,valid
36125,2140,5/3/2025 20:41,4,469,62,1.840745412,100,valid
36126,2904,5/3/2025 13:18,1,572,14,0.878724452,99,valid
36127,2710,5/3/2025 21:07,1,518,48,1.425192391,100,valid
36128,705,5/4/2025 9:26,3,274,21,1.424527799,95,valid
36129,2146,5/4/2025 2:07,2,291,65,0.628100778,97,valid
36130,633,5/4/2025 2:13,3,135,15,1.974958903,97,valid
36131,3348,5/3/2025 12:43,3,401,73,0.841591113,95,valid
36132,1156,5/4/2025 6:40,1,366,33,1.582845284,96,valid
36133,4320,5/3/2025 16:08,1,578,54,1.370244072,100,valid
36134,3859,5/3/2025 23:14,2,93,41,0.59258477,96,valid
36135,4529,5/4/2025 10:44,3,451,12,1.394654058,95,valid
36136,713,5/3/2025 22:09,1,353,41,0.821425608,95,valid
36137,4877,5/3/2025 17:45,4,229,17,0.966645385,98,valid
36138,4114,5/4/2025 10:24,2,254,15,1.915585118,100,valid
36139,4302,5/4/2025 11:25,4,266,66,0.52832647,96,valid
36140,503,5/3/2025 17:08,4,509,43,0.470398646,99,valid
36141,2797,5/3/2025 22:15,4,161,43,1.274154998,95,valid
36142,4352,5/3/2025 20:41,4,534,71,1.901577774,98,valid
36143,3671,5/4/2025 0:32,4,170,38,0.423301424,97,valid
36144,2622,5/4/2025 3:52,4,380,66,1.351507986,100,valid
36145,891,5/3/2025 14:08,3,164,59,1.066324184,99,valid
36146,2086,5/3/2025 17:31,3,171,20,1.145898549,97,valid
36147,362,5/4/2025 5:29,2,383,71,1.311250277,100,valid
36148,2922,5/3/2025 17:30,2,445,56,1.596354797,100,valid
36149,1925,5/4/2025 3:21,3,146,46,1.630825077,97,valid
36150,2574,5/3/2025 18:14,1,364,65,0.986687408,97,valid
36151,2167,5/4/2025 9:34,2,548,67,0.485451736,97,valid
36152,4987,5/4/2025 7:02,2,171,24,0.450630501,100,valid
36153,3981,5/4/2025 10:59,1,314,63,1.012612553,97,valid
36154,3088,5/3/2025 17:51,2,58,10,1.774765154,99,valid
36155,118,5/4/2025 1:53,3,471,75,0.961365399,95,valid
36156,81,5/3/2025 16:44,4,315,35,1.905341347,97,valid
36157,1079,5/4/2025 1:37,2,499,55,1.025875357,96,valid
36158,1931,5/4/2025 1:58,2,70,70,0.20905742,97,valid
36159,2131,5/3/2025 20:40,1,532,58,1.003104554,100,valid
36160,675,5/3/2025 22:24,4,398,21,1.711350404,96,valid
36161,4176,5/4/2025 12:35,1,542,33,1.197627632,97,valid
36162,2709,5/4/2025 9:09,1,198,55,0.547457282,99,valid
36163,3745,5/4/2025 7:07,4,467,72,0.596598841,100,valid
36164,3234,5/4/2025 10:07,2,434,41,1.712937316,100,valid
36165,3442,5/3/2025 23:50,2,58,55,1.838321725,96,valid
36166,4895,5/3/2025 21:39,4,318,15,1.730273093,98,valid
36167,3884,5/3/2025 15:17,3,403,75,1.103756687,96,valid
36168,2269,5/3/2025 13:11,3,176,17,0.383569644,98,valid
36169,3695,5/4/2025 9:31,4,390,36,0.908696631,96,valid
36170,256,5/4/2025 10:43,4,108,63,1.370538174,96,valid
36171,1688,5/4/2025 0:45,4,294,57,1.672514284,96,valid
36172,1224,5/3/2025 14:46,4,134,17,1.264666391,99,valid
36173,3634,5/4/2025 4:35,2,303,13,1.876722775,100,valid
36174,2654,5/4/2025 11:47,3,292,47,1.229437822,97,valid
36175,3494,5/4/2025 9:20,2,87,34,1.92460354,99,valid
36176,3152,5/4/2025 6:29,4,324,13,1.798767162,100,valid
36177,113,5/4/2025 10:11,2,151,36,1.090987896,95,valid
36178,490,5/4/2025 2:37,1,479,43,1.973640758,100,valid
36179,2609,5/3/2025 13:48,4,444,42,1.832730195,99,valid
36180,2934,5/4/2025 8:57,3,114,49,1.05387517,99,valid
36181,2504,5/3/2025 19:49,3,271,59,1.943565762,96,valid
36182,4268,5/3/2025 13:00,3,288,12,0.446251785,100,valid
36183,1119,5/4/2025 5:40,4,592,20,1.775635608,98,valid
36184,1831,5/3/2025 18:40,2,502,37,0.658657022,96,valid
36185,4929,5/3/2025 20:29,1,417,58,0.605559452,96,valid
36186,4101,5/3/2025 18:28,4,487,65,1.469949212,99,valid
36187,2767,5/4/2025 0:48,1,160,52,0.597156461,98,valid
36188,1219,5/4/2025 8:47,2,581,15,1.113389181,97,valid
36189,4230,5/3/2025 22:42,1,260,11,0.547652837,97,valid
36190,442,5/4/2025 10:38,1,262,56,1.266144121,96,valid
36191,4309,5/3/2025 21:00,3,201,65,1.299454784,96,valid
36192,3744,5/4/2025 11:45,2,462,29,1.044583905,99,valid
36193,4387,5/3/2025 15:11,1,259,17,1.302341999,96,valid
36194,4412,5/4/2025 6:14,3,97,22,1.920918435,96,valid
36195,875,5/4/2025 7:38,3,420,55,1.327252226,96,valid
36196,74,5/3/2025 19:51,2,126,32,1.386313984,98,valid
36197,708,5/3/2025 19:52,1,216,50,1.437856425,95,valid
36198,2474,5/3/2025 17:39,3,411,49,1.213529649,100,valid
36199,1173,5/3/2025 23:32,4,546,27,0.985104864,97,valid
36200,4363,5/4/2025 1:51,1,586,47,1.337829459,98,valid
36201,2042,5/4/2025 2:36,1,346,76,1.929936421,99,valid
36202,2359,5/3/2025 20:17,4,52,73,1.888525623,98,valid
36203,227,5/4/2025 10:06,3,154,66,0.677369653,98,valid
36204,4941,5/3/2025 19:18,2,490,52,0.282717677,99,valid
36205,958,5/4/2025 11:16,4,140,55,0.5174561,96,valid
36206,2339,5/3/2025 14:11,1,361,18,1.879412817,96,valid
36207,127,5/3/2025 17:06,1,340,24,1.302147791,97,valid
36208,3016,5/3/2025 17:50,4,405,45,0.705477385,99,valid
36209,4910,5/3/2025 17:14,2,560,55,0.694030013,99,valid
36210,281,5/4/2025 0:34,1,287,48,1.754302209,100,valid
36211,1247,5/4/2025 0:28,1,478,75,1.23592321,98,valid
36212,2303,5/4/2025 11:54,3,518,60,0.22525649,96,valid
36213,3797,5/4/2025 0:56,2,591,33,1.998221076,96,valid
36214,4254,5/4/2025 9:15,3,70,77,1.096169063,97,valid
36215,4260,5/4/2025 5:58,4,402,29,0.959723792,96,valid
36216,850,5/4/2025 0:00,3,450,26,1.268914698,100,valid
36217,2621,5/3/2025 22:46,4,593,23,1.243319023,95,valid
36218,3920,5/4/2025 10:52,4,554,21,0.51526076,100,valid
36219,1117,5/3/2025 20:38,3,120,23,0.353880889,98,valid
36220,177,5/3/2025 19:34,3,145,45,0.750506819,95,valid
36221,3908,5/3/2025 17:25,3,201,23,1.590204844,97,valid
36222,2991,5/4/2025 9:44,2,583,38,1.396615385,95,valid
36223,4837,5/3/2025 13:48,4,298,18,1.231108024,100,valid
36224,2753,5/3/2025 16:18,4,355,64,1.678298089,95,valid
36225,3882,5/4/2025 7:02,3,58,24,0.32196811,97,valid
36226,1064,5/4/2025 4:49,3,341,79,1.30975585,97,valid
36227,4872,5/3/2025 19:33,2,142,77,0.235409072,96,valid
36228,2276,5/3/2025 18:58,1,210,21,1.465274351,100,valid
36229,3902,5/4/2025 4:26,1,471,14,0.746424192,95,valid
36230,3917,5/4/2025 0:56,3,89,52,1.036097391,99,valid
36231,3667,5/4/2025 1:18,3,456,41,0.851003424,96,valid
36232,1484,5/4/2025 10:25,3,284,66,1.090312253,95,valid
36233,887,5/3/2025 13:30,1,324,67,1.697196073,100,valid
36234,1926,5/4/2025 0:30,2,354,50,1.798809232,95,valid
36235,2210,5/4/2025 1:47,1,341,61,1.298385843,95,valid
36236,4481,5/4/2025 11:25,4,577,64,0.963766162,97,valid
36237,3710,5/4/2025 6:54,1,302,48,1.170594255,99,valid
36238,1343,5/3/2025 19:29,4,463,16,0.908308297,100,valid
36239,159,5/3/2025 17:32,2,134,25,1.014257287,96,valid
36240,3981,5/3/2025 14:04,1,457,40,1.138290956,98,valid
36241,1039,5/4/2025 1:26,3,81,28,1.580207428,96,valid
36242,3123,5/4/2025 4:24,3,495,12,0.336734476,100,valid
36243,301,5/4/2025 0:06,2,544,67,0.951661604,95,valid
36244,2021,5/4/2025 5:00,3,597,34,1.511180669,100,valid
36245,2708,5/4/2025 10:58,1,583,44,1.104537153,97,valid
36246,4703,5/4/2025 10:43,2,172,38,1.856381575,95,valid
36247,2278,5/4/2025 0:50,4,485,19,1.686348912,97,valid
36248,3854,5/4/2025 3:13,3,284,60,0.92761541,98,valid
36249,3077,5/3/2025 20:10,1,508,57,0.537005659,95,valid
36250,3309,5/4/2025 10:17,2,545,18,1.867304589,96,valid
36251,3675,5/4/2025 4:47,2,406,18,1.427927739,98,valid
36252,3668,5/4/2025 4:18,1,352,79,1.761130875,97,valid
36253,1617,5/3/2025 22:34,1,169,68,0.675682102,96,valid
36254,2956,5/4/2025 7:26,2,575,64,0.39096695,100,valid
36255,1720,5/4/2025 3:33,3,57,65,1.659169838,97,valid
36256,4686,5/3/2025 17:34,1,559,78,0.463332191,95,valid
36257,737,5/3/2025 22:02,4,507,49,1.475831272,95,valid
36258,503,5/4/2025 3:14,3,563,30,1.107258248,97,valid
36259,2312,5/4/2025 8:49,1,471,18,0.991795213,97,valid
36260,1254,5/4/2025 4:00,4,186,51,0.258472876,97,valid
36261,1785,5/4/2025 7:45,2,476,43,0.989612323,100,valid
36262,4783,5/3/2025 23:38,4,269,49,0.650370454,97,valid
36263,1825,5/4/2025 11:32,3,296,27,1.1080951,100,valid
36264,1102,5/3/2025 20:01,2,357,38,0.997873482,96,valid
36265,4360,5/4/2025 5:08,4,573,15,0.76314953,95,valid
36266,2679,5/4/2025 9:21,3,363,58,1.638604307,96,valid
36267,1689,5/4/2025 9:08,1,180,33,1.634744541,95,valid
36268,98,5/4/2025 0:06,3,59,23,0.267504383,99,valid
36269,3379,5/4/2025 6:57,4,229,22,0.647166994,99,valid
36270,808,5/3/2025 13:14,2,299,30,1.108119919,95,valid
36271,1893,5/4/2025 7:31,2,357,68,1.91480013,98,valid
36272,3079,5/3/2025 20:49,1,414,75,1.537228552,100,valid
36273,4931,5/3/2025 22:56,1,269,41,1.88373524,96,valid
36274,1640,5/4/2025 2:27,3,138,21,1.303167772,95,valid
36275,4733,5/4/2025 6:56,1,347,18,1.981512963,96,valid
36276,4189,5/4/2025 12:13,1,600,30,1.078390632,96,valid
36277,1876,5/3/2025 14:57,1,480,71,0.92902528,98,valid
36278,1872,5/4/2025 11:59,2,328,35,1.848736646,100,valid
36279,32,5/4/2025 2:23,3,229,43,1.595070433,97,valid
36280,3440,5/3/2025 17:02,1,568,28,1.768720509,97,valid
36281,3573,5/4/2025 9:25,3,553,49,0.222987019,99,valid
36282,771,5/4/2025 12:14,2,450,42,0.486061463,98,valid
36283,1651,5/3/2025 21:42,1,394,41,0.728374047,98,valid
36284,1541,5/4/2025 6:58,2,520,11,1.291656711,99,valid
36285,4688,5/4/2025 0:28,3,125,37,0.389457244,99,valid
36286,1649,5/3/2025 20:42,2,271,74,1.487363413,97,valid
36287,4719,5/3/2025 17:44,2,433,21,1.097559498,100,valid
36288,2032,5/3/2025 16:04,1,122,71,1.334702028,98,valid
36289,2528,5/4/2025 1:33,1,103,49,1.981595551,96,valid
36290,4931,5/3/2025 14:38,3,438,44,1.08618315,100,valid
36291,1766,5/3/2025 21:07,4,396,16,1.460250179,100,valid
36292,1182,5/3/2025 20:05,4,351,56,1.138897883,97,valid
36293,2405,5/3/2025 17:31,4,55,43,0.241192605,96,valid
36294,3462,5/4/2025 8:51,1,538,33,1.421263751,99,valid
36295,3830,5/3/2025 14:51,2,430,36,1.465122881,99,valid
36296,347,5/3/2025 20:25,4,277,16,0.945115677,99,valid
36297,3247,5/4/2025 8:23,4,272,13,0.362877053,97,valid
36298,2063,5/3/2025 15:41,4,401,71,0.473332802,98,valid
36299,3643,5/4/2025 9:58,1,183,51,1.349745636,96,valid
36300,1502,5/4/2025 12:00,4,271,50,1.769429987,98,valid
36301,3532,5/3/2025 17:51,1,89,74,1.974528543,99,valid
36302,221,5/3/2025 15:23,2,79,74,1.043461172,99,valid
36303,4182,5/3/2025 14:43,3,593,18,0.317301648,98,valid
36304,1497,5/3/2025 22:17,3,308,46,1.027505422,100,valid
36305,1005,5/3/2025 19:03,1,284,79,0.705157716,98,valid
36306,1749,5/3/2025 19:34,4,392,23,0.451317762,98,valid
36307,2202,5/3/2025 15:58,1,152,24,1.188633667,100,valid
36308,3186,5/4/2025 9:26,4,544,27,1.769577327,95,valid
36309,4903,5/3/2025 14:50,4,413,18,1.099574341,96,valid
36310,2580,5/3/2025 18:53,2,433,26,0.455369302,96,valid
36311,1869,5/4/2025 3:32,4,265,20,0.302304015,98,valid
36312,1990,5/4/2025 1:55,1,558,14,1.717378475,97,valid
36313,3575,5/4/2025 8:03,4,376,52,0.792444717,99,valid
36314,2362,5/3/2025 13:52,3,233,26,0.308075525,95,valid
